date,temp_max,temp_avg,temp_min,dewPt_max,dewPt_avg,dewPt_min,rh_max,rh_avg,rh_min,wspd_max,wspd_avg,wspd_min,pressure_max,pressure_avg,pressure_min,precip_hrly_max,precip_hrly_avg,precip_hrly_min,wx_phrase
2021-07-30,93,75.66666666666667,65,58,55.45833333333334,46,78,54.125,20,17,5.958333333333332,0,29.16,29.08958333333333,29.05,0.0,0.0,0.0,Fair
2021-07-31,91,76.625,67,58,55.70833333333334,50,73,51.58333333333334,24,12,4.791666666666667,0,29.2,29.16458333333333,29.13,0.0,0.0,0.0,Fair
2021-08-01,93,78.5,66,57,52.90909090909091,48,70,44.68181818181818,24,12,4.681818181818182,0,29.24,29.19,29.16,0.0,0.0,0.0,Fair
2021-08-02,98,81.75,69,54,47.0,31,57,34.0,11,12,4.5,0,29.23,29.17041666666667,29.1,0.0,0.0,0.0,Fair
2021-08-03,96,80.20833333333333,70,56,51.5,46,59,39.41666666666666,19,12,5.625,0,29.16,29.102499999999992,29.02,0.0,0.0,0.0,Fair
2021-08-04,93,78.20833333333333,68,57,55.29166666666666,52,68,47.625,26,15,6.416666666666668,0,29.08,29.046666666666663,28.99,0.0,0.0,0.0,Fair
2021-08-05,91,78.0,68,58,54.875,51,70,46.66666666666666,27,15,6.208333333333332,0,29.1,29.06166666666665,29.03,0.0,0.0,0.0,Fair
2021-08-06,85,73.79166666666667,64,60,58.5,54,84,60.5,40,12,7.0,0,29.11,29.080416666666665,29.04,0.0,0.0,0.0,Fair
2021-08-07,86,71.33333333333333,63,60,58.76666666666666,55,87,67.46666666666667,36,12,6.566666666666666,0,29.12,29.086333333333325,29.03,0.0,0.0,0.0,Fair
2021-08-08,88,71.88461538461539,63,60,57.57692307692307,49,84,65.15384615384616,27,10,6.269230769230768,0,29.11,29.062692307692302,28.99,0.0,0.0,0.0,Fair
2021-08-09,89,72.96,63,59,56.28,51,84,60.28,27,12,6.16,0,29.12,29.0756,29.01,0.0,0.0,0.0,Fair
2021-08-10,92,77.29166666666667,66,59,55.41666666666666,49,76,50.41666666666666,23,10,5.041666666666667,0,29.13,29.08,29.02,0.0,0.0,0.0,Fair
2021-08-11,92,78.875,69,60,50.70833333333334,39,73,42.333333333333336,17,13,6.5,0,29.15,29.11125,29.06,0.0,0.0,0.0,Fair
2021-08-12,94,81.16666666666667,71,55,43.95833333333334,22,53,30.75,8,12,5.5,0,29.17,29.13083333333334,29.09,0.0,0.0,0.0,Fair
2021-08-13,89,78.91666666666667,69,58,49.625,37,68,38.125,18,12,6.25,0,29.24,29.20166666666667,29.17,0.0,0.0,0.0,Fair
2021-08-14,91,78.125,69,62,56.16666666666666,48,76,49.5,27,10,6.708333333333332,0,29.26,29.212916666666654,29.13,0.0,0.0,0.0,Fair
2021-08-15,93,78.5,67,58,55.5,52,73,48.04166666666666,25,10,5.833333333333332,0,29.18,29.09958333333333,29.01,0.0,0.0,0.0,Fair
2021-08-16,91,78.16666666666667,69,62,57.125,51,68,49.66666666666666,32,13,6.75,0,29.04,28.99625000000001,28.95,0.0,0.0,0.0,Fair
2021-08-17,87,74.2,68,63,62.2,60,84,67.68,41,13,7.84,5,29.06,29.012000000000004,28.98,0.0,0.0,0.0,Fair
2021-08-18,74,69.62162162162164,66,64,61.729729729729726,59,93,76.51351351351352,59,13,8.305555555555555,6,29.09,29.056756756756755,29.03,0.0,0.0,0.0,Cloudy
2021-08-19,79,69.9,66,61,58.63333333333333,54,84,69.13333333333334,43,9,3.333333333333333,0,29.12,29.07566666666666,29.03,0.0,0.0,0.0,Cloudy
2021-08-20,77,69.58620689655173,63,58,57.17241379310346,55,84,65.3103448275862,52,10,5.111111111111111,0,29.05,29.02000000000001,28.96,0.0,0.0,0.0,Fair
2021-08-21,75,67.83333333333333,64,59,57.13333333333333,55,84,69.2,51,9,5.0,0,29.03,28.986666666666675,28.94,0.0,0.0,0.0,Cloudy
2021-08-22,77,68.2,62,56,55.08,54,78,63.64,48,12,3.92,0,29.04,28.996,28.96,0.0,0.0,0.0,Fair
2021-08-23,78,68.375,62,57,55.66666666666666,54,78,64.66666666666667,46,13,4.833333333333333,0,29.08,29.029166666666654,28.99,0.0,0.0,0.0,Fair
2021-08-24,84,71.16666666666667,61,57,55.5,52,81,60.08333333333334,34,10,4.583333333333333,0,29.13,29.084999999999994,29.05,0.0,0.0,0.0,Fair
2021-08-25,91,75.58333333333333,64,58,53.08333333333334,42,78,51.25,18,13,4.375,0,29.14,29.10041666666666,29.04,0.0,0.0,0.0,Fair
2021-08-26,98,81.0,68,57,47.91666666666666,35,61,35.625,11,13,4.217391304347826,0,29.09,29.026250000000008,28.95,0.0,0.0,0.0,Fair
2021-08-27,97,79.95833333333333,64,57,46.04166666666666,35,61,34.916666666666664,12,10,4.625,0,28.98,28.924166666666665,28.85,0.0,0.0,0.0,Fair
2021-08-28,95,77.5,66,58,51.75,39,73,45.0,14,12,5.0,0,28.98,28.93708333333333,28.9,0.0,0.0,0.0,Fair
2021-08-29,92,77.625,66,59,55.875,49,75,50.5,23,13,5.041666666666667,0,28.98,28.950833333333325,28.91,0.0,0.0,0.0,Fair
2021-08-30,83,72.45833333333333,65,59,57.66666666666666,56,78,61.08333333333334,42,14,7.0,0,28.98,28.9475,28.89,0.0,0.0,0.0,Fair
2021-08-31,77,67.66666666666667,64,59,58.33333333333334,57,81,72.44444444444444,52,13,5.703703703703702,0,29.0,28.958518518518524,28.92,0.0,0.0,0.0,Fair
2021-09-01,76,68.58620689655173,64,59,57.96551724137931,56,84,69.6206896551724,50,10,4.551724137931036,0,29.07,29.01793103448275,28.98,0.0,0.0,0.0,Cloudy
2021-09-02,79,69.76923076923077,65,59,57.346153846153854,56,76,65.34615384615384,47,12,5.269230769230768,0,29.13,29.08,29.04,0.0,0.0,0.0,Fair
2021-09-03,87,69.44444444444444,59,58,57.0,55,93,68.92592592592592,35,9,4.0740740740740735,0,29.11,29.078148148148145,29.01,0.0,0.0,0.0,Fair
2021-09-04,98,79.95833333333333,61,58,36.79166666666666,8,78,35.291666666666664,5,14,4.333333333333333,0,29.1,29.051666666666666,29.0,0.0,0.0,0.0,Fair
2021-09-05,104,85.41666666666667,67,49,29.75,18,34,16.125,6,12,3.375,0,29.08,29.032499999999995,28.98,0.0,0.0,0.0,Fair
2021-09-06,91,75.91666666666667,67,63,59.20833333333334,50,81,58.70833333333334,30,14,6.956521739130435,0,29.14,29.090833333333325,29.03,0.0,0.0,0.0,Fair
2021-09-07,89,75.875,68,63,61.25,55,81,62.79166666666666,33,12,5.291666666666667,0,29.16,29.10916666666667,29.03,0.0,0.0,0.0,Fair
2021-09-08,92,76.375,67,62,61.125,58,84,62.08333333333334,32,12,5.791666666666668,0,29.11,29.03958333333334,28.96,0.0,0.0,0.0,Fair
2021-09-09,93,78.16,67,61,58.8,55,81,54.88,30,10,6.6,0,29.07,29.0264,28.98,0.0,0.0,0.0,Fair
2021-09-10,92,80.33333333333333,71,61,56.04166666666666,52,68,45.29166666666666,27,12,6.041666666666668,0,29.12,29.07833333333333,29.05,0.0,0.0,0.0,Fair
2021-09-11,95,82.125,71,57,51.33333333333334,41,59,37.208333333333336,19,10,4.375,0,29.16,29.107916666666664,29.05,0.0,0.0,0.0,Fair
2021-09-12,96,79.91666666666667,68,55,46.70833333333334,27,55,34.5,9,13,4.583333333333333,0,29.12,29.073333333333327,29.03,0.0,0.0,0.0,Fair
2021-09-13,93,75.20833333333333,62,56,48.125,22,80,47.41666666666666,8,12,4.875,0,29.07,29.03625,28.98,0.0,0.0,0.0,Fair
2021-09-14,88,71.08333333333333,59,56,50.08333333333334,42,75,51.16666666666666,20,12,5.173913043478262,0,29.11,29.07041666666667,29.04,0.0,0.0,0.0,Fair
2021-09-15,83,67.77777777777777,60,57,54.0,45,90,65.44444444444444,26,12,6.037037037037037,0,29.12,29.075185185185173,29.02,0.0,0.0,0.0,Fair
2021-09-16,76,64.96666666666667,58,55,53.6,53,90,69.03333333333333,45,13,6.2,0,29.07,29.04166666666666,29.0,0.0,0.0,0.0,Haze
2021-09-17,79,64.03448275862068,57,54,53.55172413793103,52,87,70.86206896551724,39,12,4.655172413793104,0,29.19,29.13068965517241,29.06,0.0,0.0,0.0,Fair
2021-09-18,77,65.16,57,55,53.32,51,84,67.64,40,10,4.72,0,29.25,29.194,29.13,0.0,0.0,0.0,Fair
2021-09-19,78,65.625,56,56,53.45833333333334,50,90,67.29166666666667,39,13,5.083333333333333,0,29.17,29.1225,29.05,0.0,0.0,0.0,Fair
2021-09-20,87,71.54166666666667,61,56,53.375,50,75,55.08333333333334,31,10,3.625,0,29.14,29.075833333333332,29.04,0.0,0.0,0.0,Fair
2021-09-21,99,80.41666666666667,63,59,49.25,35,76,42.458333333333336,11,13,4.75,0,29.26,29.208333333333343,29.16,0.0,0.0,0.0,Fair
2021-09-22,97,83.875,70,55,47.125,39,50,29.75,17,12,4.833333333333333,0,29.27,29.20875,29.12,0.0,0.0,0.0,Fair
2021-09-23,85,76.41176470588233,67,57,52.764705882352935,47,68,45.58823529411765,29,10,5.882352941176472,0,29.1,29.059411764705878,29.02,0.0,0.0,0.0,Fair
2021-09-24,82,70.84,61,56,54.96,51,83,59.24,35,9,3.6,0,29.12,29.098800000000004,29.06,0.0,0.0,0.0,Fair
2021-09-25,82,70.25,63,57,55.375,53,78,61.5,38,10,5.958333333333332,0,29.17,29.133333333333336,29.09,0.0,0.0,0.0,Fair
2021-09-26,71,64.03225806451613,61,56,55.774193548387096,55,83,74.83870967741936,59,12,5.032258064516129,0,29.22,29.182903225806452,29.16,0.0,0.0,0.0,Cloudy
2021-09-27,67,63.5,61,56,55.615384615384606,55,81,75.46153846153847,66,7,5.115384615384615,0,29.22,29.182692307692303,29.13,0.0,0.0,0.0,Cloudy
2021-09-28,71,64.82758620689657,61,56,54.72413793103448,53,83,70.3103448275862,55,9,5.517241379310344,0,29.17,29.094137931034478,29.03,0.0,0.0,0.0,Cloudy
2021-09-29,74,65.36,58,55,53.08,51,81,65.96,48,9,3.12,0,29.11,29.0668,29.03,0.0,0.0,0.0,Fair
2021-09-30,89,72.20833333333333,56,56,39.875,22,73,39.29166666666666,9,10,4.5,0,29.13,29.08583333333333,29.04,0.0,0.0,0.0,Fair
2021-10-01,92,75.18181818181819,59,38,26.22727272727273,7,32,18.90909090909091,4,12,3.136363636363636,0,29.15,29.11272727272727,29.08,0.0,0.0,0.0,Fair
2021-10-02,94,77.25,59,40,26.04166666666667,11,38,19.08333333333333,5,12,3.4347826086956523,0,29.17,29.132083333333345,29.07,0.0,0.0,0.0,Fair
2021-10-03,94,78.375,62,38,25.79166666666667,20,28,16.208333333333332,7,14,4.333333333333333,0,29.14,29.09583333333333,29.04,0.0,0.0,0.0,Fair
2021-10-04,89,75.96774193548387,66,51,38.25806451612903,29,48,27.548387096774192,12,17,6.709677419354839,0,29.12,29.07645161290323,29.01,0.01,0.0009677419354838711,0.0,Fair
2021-10-05,79,71.08,65,60,55.48,52,84,59.28,40,15,7.12,0,29.2,29.1288,29.09,0.04,0.0036,0.0,Fair
2021-10-06,73,65.5,61,59,56.92307692307693,55,90,74.57692307692308,53,9,4.384615384615385,0,29.21,29.16615384615384,29.1,0.0,0.0,0.0,Fair
2021-10-07,69,64.84210526315789,61,58,56.10526315789475,55,84,73.71052631578948,61,10,6.342105263157895,0,29.23,29.176578947368426,29.14,0.0,0.0,0.0,Cloudy
2021-10-08,69,63.081081081081074,60,57,53.51351351351353,50,87,71.67567567567569,52,10,6.216216216216216,0,29.25,29.205135135135144,29.17,0.0,0.0,0.0,Cloudy
2021-10-09,72,62.66666666666666,52,50,47.08333333333334,41,80,58.95833333333334,35,13,3.9166666666666665,0,29.26,29.210416666666664,29.16,0.0,0.0,0.0,Fair
2021-10-10,82,67.41666666666667,53,48,40.41666666666666,33,69,41.208333333333336,19,10,3.125,0,29.22,29.155416666666678,29.07,0.0,0.0,0.0,Fair
2021-10-11,72,62.964285714285715,54,53,35.785714285714285,7,72,42.5,9,28,9.464285714285714,0,29.06,28.930714285714284,28.79,0.0,0.0,0.0,Fair
2021-10-12,71,62.29166666666666,56,25,15.75,9,23,16.791666666666668,9,22,12.208333333333336,0,29.11,29.03375,28.94,0.0,0.0,0.0,Fair
2021-10-13,75,60.70833333333334,47,35,20.666666666666668,13,37,23.29166666666667,10,12,2.958333333333333,0,29.15,29.10208333333333,29.05,0.0,0.0,0.0,Fair
2021-10-14,78,64.125,50,36,27.25,21,50,27.33333333333333,12,8,3.583333333333333,0,29.2,29.14875,29.11,0.0,0.0,0.0,Fair
2021-10-15,87,71.17391304347827,53,33,22.869565217391305,10,37,19.47826086956522,8,9,3.4782608695652173,0,29.28,29.21909090909091,29.17,0.0,0.0,0.0,Fair
2021-10-16,88,72.58333333333333,58,25,14.916666666666664,8,21,12.5,5,9,3.5416666666666665,0,29.23,29.161666666666665,29.08,0.0,0.0,0.0,Fair
2021-10-17,76,64.08333333333333,53,53,32.958333333333336,21,81,35.291666666666664,17,15,6.041666666666668,0,29.19,29.146190476190476,29.09,0.0,0.0,0.0,Fair
2021-10-18,65,59.1875,56,53,49.8125,44,87,72.09375,50,13,6.96875,0,29.16,29.11750000000001,29.08,0.03,0.0025,0.0,Cloudy
2021-10-19,70,58.625,49,47,43.45833333333334,38,77,59.41666666666666,31,8,2.608695652173913,0,29.23,29.172916666666666,29.14,0.0,0.0,0.0,Fair
2021-10-20,75,61.16666666666666,51,49,43.16666666666666,36,71,54.125,26,9,2.782608695652174,0,29.29,29.240833333333335,29.21,0.0,0.0,0.0,Fair
2021-10-21,82,64.54166666666667,52,53,40.54166666666666,31,72,45.54166666666666,16,9,2.5,0,29.29,29.24791666666667,29.2,0.0,0.0,0.0,Fair
2021-10-22,70,57.714285714285715,51,55,50.085714285714296,40,97,77.42857142857143,49,10,4.085714285714285,0,29.23,29.172571428571445,29.1,0.0,0.0,0.0,Fair
2021-10-23,69,62.25,60,56,54.111111111111114,51,86,75.1388888888889,57,10,6.0555555555555545,0,29.11,29.06666666666667,29.01,0.0,0.0,0.0,Cloudy
2021-10-24,69,61.6,58,53,51.8,50,84,71.23333333333333,51,8,4.0,0,29.12,29.079,29.05,0.0,0.0,0.0,Fair
2021-10-25,60,57.31818181818182,54,57,53.72727272727273,50,97,88.06818181818181,75,17,9.125,0,29.11,29.05312499999998,29.01,0.18,0.031041666666666676,0.0,Light Rain
2021-10-26,72,58.12,46,49,42.68,35,93,62.12,28,15,5.44,0,29.29,29.2216,29.13,0.0,0.0,0.0,Fair
2021-10-27,83,66.41666666666667,53,45,38.458333333333336,32,64,39.79166666666666,16,7,2.4166666666666665,0,29.34,29.28583333333333,29.22,0.0,0.0,0.0,Fair
2021-10-28,89,72.79166666666667,58,46,42.75,38,60,37.29166666666666,18,10,2.5416666666666665,0,29.24,29.191666666666666,29.12,0.0,0.0,0.0,Fair
2021-10-29,85,70.0,61,53,44.714285714285715,40,59,41.857142857142854,21,9,1.6842105263157894,0,29.14,29.092380952380964,29.03,0.0,0.0,0.0,Fair
2021-10-30,74,61.94736842105264,56,55,53.18421052631579,48,97,74.52631578947368,48,10,5.258064516129032,0,29.15,29.11131578947369,29.07,0.0,0.0,0.0,Fair
2021-10-31,67,61.14285714285714,59,54,51.964285714285715,50,83,72.64285714285714,54,9,5.111111111111111,0,29.2,29.154642857142854,29.12,0.0,0.0,0.0,Haze
2021-11-01,67,60.09090909090909,55,53,51.68181818181818,49,86,74.36363636363636,60,6,2.227272727272727,0,29.3,29.257727272727266,29.2,0.0,0.0,0.0,Fair
2021-11-02,71,59.75,51,53,50.29166666666666,47,86,72.20833333333333,47,9,3.625,0,29.34,29.29958333333333,29.25,0.0,0.0,0.0,Fair
2021-11-03,84,64.25,53,54,50.66666666666666,43,87,65.45833333333333,24,12,2.6666666666666665,0,29.29,29.22208333333333,29.15,0.0,0.0,0.0,Fair
2021-11-04,79,61.075,52,55,52.475,48,100,77.575,35,9,4.214285714285714,0,29.21,29.17309523809524,29.07,0.0,0.0,0.0,Fog
2021-11-05,83,65.44,55,54,47.88,41,89,57.04,25,9,3.68,0,29.17,29.128,29.09,0.0,0.0,0.0,Fair
2021-11-06,72,57.225,51,54,51.3,49,96,82.425,48,8,4.568181818181818,0,29.23,29.200681818181838,29.16,0.0,0.0,0.0,Fog
2021-11-07,70,56.66666666666666,51,52,50.282051282051285,47,96,80.71794871794873,46,9,4.478260869565218,0,29.22,29.189130434782637,29.12,0.0,0.0,0.0,Fog
2021-11-08,69,58.0,53,51,49.40625,47,90,74.4375,45,9,3.96875,0,29.31,29.219375000000007,29.18,0.0,0.0,0.0,Haze
2021-11-09,70,59.88,52,53,50.125,46,86,72.08333333333333,46,10,2.92,0,29.4,29.3404,29.31,0.0,0.0,0.0,Fair
2021-11-10,80,64.64,54,53,50.0,45,81,62.08,30,8,3.96,0,29.33,29.27920000000001,29.21,0.0,0.0,0.0,Fair
2021-11-11,89,73.75,58,44,38.833333333333336,33,52,30.875,16,14,3.5416666666666665,0,29.29,29.237500000000008,29.19,0.0,0.0,0.0,Fair
2021-11-12,93,79.45833333333333,66,41,35.791666666666664,32,37,21.625,13,14,5.291666666666667,0,29.28,29.23041666666667,29.18,0.0,0.0,0.0,Fair
2021-11-13,92,75.20833333333333,60,40,32.458333333333336,24,36,23.45833333333333,9,7,2.2916666666666665,0,29.27,29.22208333333333,29.18,0.0,0.0,0.0,Fair
2021-11-14,92,73.66666666666667,59,37,31.08333333333333,24,39,23.375,9,9,1.9583333333333333,0,29.3,29.244583333333345,29.19,0.0,0.0,0.0,Fair
2021-11-15,88,69.91666666666667,57,55,37.625,26,78,34.5,11,8,3.0,0,29.29,29.24208333333334,29.2,0.0,0.0,0.0,Fair
2021-11-16,72,59.09090909090909,53,54,50.09090909090909,43,93,73.84848484848484,41,9,3.5454545454545454,0,29.24,29.17757575757576,29.1,0.0,0.0,0.0,Fair
2021-11-17,71,59.34375,53,51,49.28125,47,83,70.625,42,12,3.75,0,29.24,29.187500000000004,29.16,0.0,0.0,0.0,Fair
2021-11-18,72,60.20833333333334,51,53,47.54166666666666,40,83,64.125,43,8,2.1666666666666665,0,29.29,29.242083333333333,29.2,0.0,0.0,0.0,Fair
2021-11-19,69,55.872340425531924,51,52,50.04255319148936,47,93,81.80851063829788,49,8,1.8723404255319152,0,29.31,29.256595744680855,29.19,0.0,0.0,0.0,Fog
2021-11-20,70,56.6,51,51,48.9,46,90,77.0,46,7,3.275,0,29.27,29.22650000000001,29.18,0.0,0.0,0.0,Haze
2021-11-21,85,71.56,53,44,23.16,6,71,24.48,7,14,4.68,0,29.28,29.2488,29.23,0.0,0.0,0.0,Fair
2021-11-22,83,68.375,54,22,16.125,10,28,15.25,6,8,2.2916666666666665,0,29.29,29.225416666666657,29.14,0.0,0.0,0.0,Fair
2021-11-23,76,65.45833333333333,57,40,30.08333333333333,22,49,27.875,18,9,3.7083333333333335,0,29.17,29.120000000000005,29.07,0.0,0.0,0.0,Fair
2021-11-24,78,64.81481481481481,50,49,23.62962962962963,-5,67,32.7037037037037,4,28,7.111111111111112,0,29.38,29.22777777777777,29.14,0.0,0.0,0.0,Fair
2021-11-25,80,68.64,57,11,-3.44,-22,14,6.92,2,40,13.791666666666664,0,29.43,29.3736,29.33,0.0,0.0,0.0,Fair
2021-11-26,78,61.75,49,18,9.791666666666666,4,22,14.25,6,9,3.4166666666666665,0,29.38,29.28166666666667,29.2,0.0,0.0,0.0,Fair
2021-11-27,80,63.70833333333334,49,23,14.541666666666664,2,27,16.75,6,7,2.25,0,29.31,29.24374999999999,29.2,0.0,0.0,0.0,Fair
2021-11-28,86,65.04166666666667,49,27,19.875,2,35,20.541666666666668,4,9,1.875,0,29.35,29.31041666666665,29.27,0.0,0.0,0.0,Fair
2021-11-29,84,66.66666666666667,53,41,26.54166666666667,14,36,24.29166666666667,8,6,1.125,0,29.29,29.233750000000004,29.17,0.0,0.0,0.0,Fair
2021-11-30,80,65.29166666666667,52,51,35.5,28,57,34.958333333333336,18,9,1.9583333333333333,0,29.24,29.19041666666667,29.15,0.0,0.0,0.0,Fair
2021-12-01,87,67.77272727272727,54,51,35.68181818181818,15,55,34.40909090909091,7,9,2.409090909090909,0,29.28,29.222727272727276,29.18,0.0,0.0,0.0,Fair
2021-12-02,69,55.60606060606061,49,50,47.18181818181818,37,90,74.57575757575758,42,9,4.2727272727272725,0,29.3,29.26787878787879,29.22,0.0,0.0,0.0,Haze
2021-12-03,68,56.57894736842106,52,50,48.026315789473685,47,86,74.3157894736842,47,9,4.078947368421051,0,29.3,29.26052631578948,29.19,0.0,0.0,0.0,Haze
2021-12-04,67,55.9375,51,49,47.1875,45,83,73.40625,49,8,4.125,0,29.34,29.29468749999999,29.25,0.0,0.0,0.0,Haze
2021-12-05,68,53.81081081081082,47,49,46.02702702702703,39,90,75.97297297297297,49,8,2.891891891891892,0,29.31,29.258378378378378,29.18,0.0,0.0,0.0,Haze
2021-12-06,72,58.04,47,52,43.52,31,83,61.04,32,12,3.76,0,29.25,29.193599999999996,29.14,0.0,0.0,0.0,Fair
2021-12-07,65,59.483870967741936,57,51,48.645161290322584,46,78,67.87096774193549,50,10,3.2580645161290325,0,29.18,29.139032258064514,29.12,0.02,0.0009677419354838711,0.0,Cloudy
2021-12-08,68,57.41666666666666,49,51,46.29166666666666,42,81,67.70833333333333,47,10,2.958333333333333,0,29.23,29.17333333333333,29.13,0.0,0.0,0.0,Fair
2021-12-09,58,56.425,52,52,48.05,33,87,74.775,43,16,6.45,3,29.16,29.107249999999997,29.05,0.02,0.0022500000000000003,0.0,Cloudy
2021-12-10,62,53.33333333333334,44,40,37.083333333333336,35,73,54.95833333333334,39,9,3.625,0,29.33,29.24375,29.15,0.0,0.0,0.0,Fair
2021-12-11,67,54.75,43,36,27.16666666666667,19,65,38.375,16,7,2.1666666666666665,0,29.38,29.30791666666666,29.24,0.0,0.0,0.0,Fair
2021-12-12,65,52.66666666666666,41,40,30.625,25,63,45.70833333333334,22,8,1.9166666666666667,0,29.26,29.19666666666667,29.13,0.0,0.0,0.0,Fair
2021-12-13,57,51.81818181818182,45,46,39.696969696969695,34,74,63.66666666666666,55,16,6.0606060606060606,0,29.29,29.232727272727285,29.21,0.0,0.0,0.0,Cloudy
2021-12-14,58,53.16949152542373,45,53,47.711864406779654,35,89,81.9322033898305,66,25,13.779661016949152,3,29.24,29.089322033898302,28.99,0.28,0.05881355932203389,0.0,Light Rain
2021-12-15,58,47.04166666666666,38,36,31.375,21,79,57.66666666666666,24,10,4.541666666666667,0,29.41,29.343750000000004,29.28,0.0,0.0,0.0,Fair
2021-12-16,56,49.1,39,47,37.9,31,86,66.23333333333333,45,9,2.3,0,29.36,29.274333333333338,29.21,0.0,0.0,0.0,Fair
2021-12-17,67,52.7,43,46,40.266666666666666,30,89,66.76666666666667,25,7,3.7,0,29.33,29.26633333333333,29.24,0.0,0.0,0.0,Fair
2021-12-18,70,53.70833333333334,39,35,25.75,14,63,39.083333333333336,13,8,2.583333333333333,0,29.35,29.30333333333333,29.26,0.0,0.0,0.0,Fair
2021-12-19,67,52.58333333333334,41,42,28.04166666666667,13,59,42.333333333333336,12,9,2.5416666666666665,0,29.31,29.26958333333333,29.24,0.0,0.0,0.0,Fair
2021-12-20,68,53.43478260869565,40,32,26.695652173913047,19,65,39.82608695652174,15,7,1.5652173913043481,0,29.34,29.28521739130434,29.23,0.0,0.0,0.0,Fair
2021-12-21,71,59.20833333333334,53,39,27.04166666666667,15,49,31.625,12,8,1.8333333333333333,0,29.32,29.274583333333336,29.23,0.0,0.0,0.0,Fair
2021-12-22,65,57.58333333333334,48,38,31.58333333333333,27,56,38.66666666666666,24,5,1.0416666666666667,0,29.3,29.229999999999997,29.15,0.0,0.0,0.0,Fair
2021-12-23,60,53.9375,52,51,47.89583333333334,34,89,81.0625,38,22,10.645833333333334,0,29.22,29.130624999999984,29.0,0.59,0.038125,0.0,Light Rain
2021-12-24,60,55.38,51,52,49.48,46,89,80.72,62,12,6.204081632653061,0,29.16,29.0096,28.94,0.15,0.016000000000000004,0.0,Cloudy
2021-12-25,55,51.46,48,48,45.46,40,89,80.26,57,17,6.5,0,29.21,29.16060000000001,29.11,0.06,0.0074,0.0,Cloudy
2021-12-26,58,50.90625,44,47,41.15625,34,89,71.09375,42,17,3.9375,0,29.27,29.17750000000001,29.09,0.21,0.019062500000000003,0.0,Fair
2021-12-27,53,48.0,40,45,41.25,34,86,77.8,55,12,5.2,0,29.25,29.12425,29.03,0.12,0.00975,0.0,Light Rain
2021-12-28,55,48.3448275862069,44,41,37.10344827586207,34,82,66.51724137931035,45,16,3.5517241379310347,0,29.04,29.01551724137931,28.98,0.0,0.0,0.0,Fair
2021-12-29,52,49.1875,44,47,41.375,36,86,74.71875,61,18,9.09375,0,29.07,29.02625,29.0,0.16,0.02375,0.0,Light Rain
2021-12-30,56,53.46938775510204,51,50,48.44897959183673,47,86,82.93877551020408,77,22,10.79591836734694,0,29.03,28.99857142857143,28.98,0.21,0.06448979591836733,0.0,Light Rain
2021-12-31,61,53.70833333333334,47,48,42.41666666666666,30,86,67.125,43,16,5.583333333333332,0,28.98,28.91333333333333,28.85,0.0,0.0,0.0,Fair
2022-01-01,62,51.375,41,37,32.083333333333336,23,71,49.625,32,7,3.25,0,29.42,29.24083333333333,29.06,0.0,0.0,0.0,Fair
2022-01-02,64,50.75,39,30,24.41666666666667,15,65,39.75,15,9,2.583333333333333,0,29.47,29.39625000000001,29.32,0.0,0.0,0.0,Fair
2022-01-03,66,50.58333333333334,38,35,27.95833333333333,14,65,45.20833333333334,14,9,1.6666666666666667,0,29.39,29.3475,29.32,0.0,0.0,0.0,Fair
2022-01-04,65,50.91666666666666,40,43,34.708333333333336,29,71,56.125,31,7,2.458333333333333,0,29.42,29.36083333333333,29.31,0.0,0.0,0.0,Fair
2022-01-05,72,57.33333333333334,46,42,37.0,30,74,50.16666666666666,25,8,3.333333333333333,0,29.33,29.235416666666666,29.16,0.0,0.0,0.0,Fair
2022-01-06,76,61.0,48,42,35.916666666666664,31,61,41.625,20,8,1.809523809523809,0,29.19,29.12125,29.05,0.0,0.0,0.0,Fair
2022-01-07,61,53.77777777777778,46,47,43.148148148148145,37,75,67.74074074074075,56,13,4.222222222222221,0,29.13,29.084814814814816,29.04,0.0,0.0,0.0,Fair
2022-01-08,63,56.0,49,46,42.76,40,75,62.36,45,6,1.52,0,29.32,29.1936,29.11,0.0,0.0,0.0,Fair
2022-01-09,74,57.84,42,42,29.44,16,74,42.28,12,7,1.64,0,29.49,29.386,29.32,0.0,0.0,0.0,Fair
2022-01-10,74,61.08,50,28,22.04,15,43,24.72,12,8,2.4,0,29.5,29.4492,29.39,0.0,0.0,0.0,Fair
2022-01-11,79,62.95833333333334,49,26,18.08333333333333,8,36,20.0,7,13,3.7083333333333335,0,29.45,29.395,29.33,0.0,0.0,0.0,Fair
2022-01-12,77,60.70833333333334,48,32,24.08333333333333,16,43,27.41666666666667,11,6,1.9166666666666667,0,29.44,29.37291666666667,29.33,0.0,0.0,0.0,Fair
2022-01-13,71,62.91666666666666,57,36,30.0,25,37,29.54166666666667,18,6,3.4166666666666665,0,29.41,29.34166666666667,29.27,0.0,0.0,0.0,Fair
2022-01-14,79,63.69565217391305,52,38,31.43478260869565,15,53,33.56521739130435,9,8,1.4782608695652173,0,29.32,29.2695652173913,29.23,0.0,0.0,0.0,Fair
2022-01-15,71,61.96,57,41,33.12,26,48,35.04,19,16,2.8,0,29.37,29.3076,29.27,0.0,0.0,0.0,Fair
2022-01-16,76,65.75,56,43,30.83333333333333,19,55,29.54166666666667,13,8,3.208333333333333,0,29.29,29.230416666666674,29.17,0.0,0.0,0.0,Cloudy
